GeneID,Base mean,log2(FC),StdErr,Wald-Stats,P-value,P-adj,q,logFC
FCGRT,1210.85363351387,0.38403898193133,0.100033838205828,3.83909073988681,0.000123490788720767,0.0017811840414296602,2.75,0.38
ARG2,751.858669699909,-0.540598514934299,0.140843352099146,-3.83829628361691,0.000123890938246826,0.00178598815471575,2.75,-0.54
KIRREL,5815.736144196279,-0.397285054716826,0.103532319897018,-3.83730467077333,0.000124392106054214,0.0017922425410170399,2.75,-0.4
DLX3,2094.78672261155,0.541107350584351,0.141019531056469,3.8371092750809903,0.000124491085475789,0.0017925751089731602,2.75,0.54
YJEFN3,240.531088021105,-0.540548810762392,0.140878224062092,-3.83699336331884,0.00012454983668595902,0.0017925751089731602,2.75,-0.54
DUSP6,2135.78168393171,-0.879879904400986,0.229387663509126,-3.83577691555317,0.000125167985684386,0.00180049853421528,2.74,-0.88
ELMOD1,509.87319278703,-1.0746987816845,0.280207585099609,-3.83536648839275,0.000125377199622162,0.00180156142317306,2.74,-1.07
TMEM132B,81.7739682629799,1.1878536662158,0.309704266727203,3.83544495130283,0.000125337177936767,0.00180156142317306,2.74,1.19
CSDC2,114.552223728073,-1.0211250764852,0.26640578876629395,-3.83296880001728,0.00012660601616090101,0.00181823720943913,2.74,-1.02
TMEM86A,130.81642027375202,-0.5017114447150539,0.130922447418127,-3.8321269928046697,0.00012704012863860802,0.0018234881213647304,2.74,-0.5
SSBP3-AS1,51.92856926699621,-0.8609779759009509,0.224766231289455,-3.83054861471686,0.00012785786806408602,0.00183423685079438,2.74,-0.86
ZNF678,1323.89451014808,-0.359244209986817,0.0938018475972682,-3.8298201921267903,0.00012823692609419598,0.0018386841110307301,2.74,-0.36
CRTAP,9334.233069295191,0.321376149330054,0.0839441851687516,3.8284504005131104,0.000128952611244578,0.00184596356290222,2.73,0.32
ABHD11,1126.75955081846,0.345446126678649,0.0902290722091169,3.8285457028532304,0.00012890269634078798,0.00184596356290222,2.73,0.35
ERVK3-1,403.70911617378096,-0.337439927903004,0.0881372757141992,-3.82857224901316,0.0001288887959478,0.00184596356290222,2.73,-0.34
PTPRZ1,659.996794150385,0.5024981687152371,0.13127416688194998,3.82785265868124,0.000129266096085407,0.0018494567836486,2.73,0.5
EIF2AK2,5177.8051644052,0.573654487838288,0.14992577869583,3.82625651724726,0.00013010671326291,0.00186048407483257,2.73,0.57
KSR2,105.72597087403798,-0.7294944467766021,0.190671333166857,-3.82592618754188,0.00013028132550094499,0.00186177935184589,2.73,-0.73
SLC25A15,763.124942029473,-0.456724928056017,0.11937959609284697,-3.82582068464029,0.0001303371408338,0.00186177935184589,2.73,-0.46
MARCO,43.0356061542418,1.33731956035426,0.3496395112450981,3.8248525047754,0.000130850400715168,0.00186810872356143,2.73,1.34
TBC1D2,764.331776971973,0.7575973272466802,0.19807994108327,3.8247049302594314,0.000130928801274442,0.0018682262929974802,2.73,0.76
ZNF660,849.253433460679,-0.38338083281883895,0.10027232201966198,-3.82339637795226,0.000131625922898346,0.0018771675538786106,2.73,-0.38
DOCK8,473.70346630575403,0.57319196362384,0.14996386816205098,3.82220044500619,0.000132266105056528,0.0018850413314120198,2.72,0.57
ALOXE3,11.762866026094198,1.36348029519947,0.356735836172992,3.82210071695258,0.00013231962173849098,0.0018850413314120198,2.72,1.36
DNAH14,840.897850922395,-0.362484711058096,0.0948560703942153,-3.82141817125287,0.000132686441659892,0.00188858229664692,2.72,-0.36
CACNG7,19.319410940886396,-1.4501510444465402,0.3794841648069289,-3.821374325814991,0.00013271003819673998,0.00188858229664692,2.72,-1.45
ZNF771,204.744280692876,-0.406153289105864,0.106329729057872,-3.8197528828913514,0.00013358544090083201,0.0019000245456333106,2.72,-0.41
GLTP,1558.7496636074402,0.5274548135717599,0.138140971426,3.81823587981869,0.00013440938129602198,0.00191072300394442,2.72,0.53
C15orf56,195.483479784739,0.7594020361701651,0.198954865293459,3.8169563486172895,0.000135108061999614,0.00191963034087606,2.72,0.76
FAM218A,35.5788012138876,1.41421565813568,0.370715510533661,3.81482732162963,0.000136278193692975,0.00193522303214355,2.71,1.41
RP11-571L19.8,50.479865894773795,0.90521840041746,0.237378639686162,3.813394505985241,0.00013707104906421298,0.0019454444309081802,2.71,0.91
SNX14,3193.61230200493,0.32088218618527503,0.084165009588858,3.81253667946774,0.00013754780892174,0.00195117099645725,2.71,0.32
FBXW12,32.8160981300448,0.819088902834437,0.214862929369132,3.81214621451638,0.00013776533713758,0.0019532161164138397,2.71,0.82
RP11-90L1.8,37.7772516778563,0.916633706220283,0.240495430003764,3.81143918703959,0.000138160047383212,0.00195776978266386,2.71,0.92
DIRC3,19.3766593267978,1.3573095010022,0.35627672053081105,3.80970583477911,0.000139132232974559,0.0019704972527556396,2.71,1.36
TMC2,4.56038838658567,-1.4431445054026597,0.37883375133859,-3.8094401575978303,0.000139281811682225,0.00197156699513606,2.71,-1.44
PDCD4,3783.5603267003694,0.646174407395395,0.16965833012913098,3.808680699047181,0.000139710229669038,0.00197658053940903,2.7,0.65
NIT1,1972.3048040798496,0.222516706531752,0.058429209841188,3.808312779456681,0.000139918222727478,0.00197847190565152,2.7,0.22
NACAD,167.144311753373,0.771951261219479,0.202716512044621,3.80803346226458,0.00014007632161953002,0.00197965612496901,2.7,0.77
ZFP62,2383.83484082241,-0.232991370851287,0.0611941992048721,-3.80740942570807,0.00014043014639239396,0.0019836037548243398,2.7,-0.23
KLHL13,1127.80861993871,-0.564033745896326,0.148153470112069,-3.80709102169303,0.000140611003618572,0.00198510529286749,2.7,-0.56
CCDC153,152.849832720485,0.40945933312189,0.107581444334904,3.80604049009819,0.000141209275149216,0.00199038547386078,2.7,0.41
KCNJ8,15.7279679830163,-1.3437621701047,0.35304224651119204,-3.8062361753697513,0.00014109765215666398,0.00199038547386078,2.7,-1.34
RP11-701H24.6,515.014768727731,-0.810389292664128,0.212919135432082,-3.80608953262742,0.000141181292452144,0.00199038547386078,2.7,-0.81
SH2D2A,17.2651107647995,-1.13453427436091,0.298141096873008,-3.80536023466823,0.00014159795458141498,0.00199480800988612,2.7,-1.13
PSTPIP2,2729.08979630462,0.501487247396071,0.131795677105125,3.80503563099468,0.000141783779197327,0.0019963695954035,2.7,0.5
SLC45A3,471.63078918028395,-0.38002343544212,0.0998787901732245,-3.8048462019116096,0.000141892327035465,0.0019968420188405398,2.7,-0.38
POU5F1,17.8690923236342,-1.43128425495379,0.3762246625749721,-3.80433394546157,0.000142186255564099,0.00199992141608542,2.7,-1.43
AC087886.1,6.815191397616742,1.47714738508718,0.388314268873014,3.80399975868575,0.000142378318155453,0.0020000533140651,2.7,1.48
GOLGA2B,1093.99010100634,-0.337730483588683,0.0887847242096952,-3.80392558061022,0.000142420982628537,0.0020000533140651,2.7,-0.34
DPF1,76.01508818648729,-0.733746216255781,0.19288724856613895,-3.8040161893034,0.000142368869503153,0.0020000533140651,2.7,-0.73
ANKRD34B,16.4957993757973,1.1577465155718,0.30441100202088395,3.80323479731646,0.000142818874078475,0.0020045837328484303,2.7,1.16
OAT,3514.08472519651,0.279747055088435,0.0735578189896798,3.80309066977209,0.000142902023494417,0.00200469403454287,2.7,0.28
GS1-124K5.14,521.454598823982,-0.5351703601000309,0.14083205797358805,-3.80006063818508,0.000144660685665753,0.0020261627651427397,2.69,-0.54
FAM84B,12790.506424254,0.342523919522503,0.0901363900320791,3.800062543004,0.00014465957371397802,0.0020261627651427397,2.69,0.34
ZDHHC7,3663.0126570627294,0.140632639231219,0.0370078785578733,3.80007297665811,0.000144653483135955,0.0020261627651427397,2.69,0.14
RP4-564F22.2,894.1754743338181,-0.669153141797107,0.17614884343259196,-3.79879384251067,0.000145401972059899,0.00203547471507196,2.69,-0.67
PLCH1,509.7810965902609,-0.474647457791411,0.124982244137435,-3.7977191165608297,0.000146033668781468,0.00204324354439063,2.69,-0.47
HS3ST3B1,93.3204329550088,0.953039614181389,0.25101873872139496,3.79668712796444,0.000146642676926404,0.0020506869305895107,2.69,0.95
PDCD1LG2,20.031331275371606,1.42559523242006,0.375564236806375,3.79587589207817,0.00014712309010039699,0.00205616009511905,2.69,1.43
FAM66C,85.12953962954309,-0.6393719364289661,0.16844347091638098,-3.7957656236279,0.00014718850526916998,0.00205616009511905,2.69,-0.64
PCDHAC2,56.822493406211606,-0.7833296236276559,0.20641243825747305,-3.7949729688796894,0.000147659542898083,0.00206163576735974,2.69,-0.78
NBR1,6498.088343085121,0.26209999581419896,0.0690697328915836,3.79471564231483,0.000147812764962433,0.00206163576735974,2.69,0.26
AC007191.4,137.22540197363898,-0.611830575774438,0.16123179191573,-3.7947266386161695,0.000147806214283922,0.00206163576735974,2.69,-0.61
NFKBIZ,739.0235446422121,-0.325575550086794,0.0858068144468766,-3.79428547937016,0.000148069234745925,0.0020630515145709,2.69,-0.33
MSANTD3,1438.7242224879699,0.28883484690086103,0.0761214689623488,3.7943940236324702,0.000148004479488349,0.0020630515145709,2.69,0.29
TM9SF2,10463.7856616387,0.228266846311152,0.0601640787454377,3.7940719956334714,0.000148196672553353,0.0020637471775133693,2.69,0.23
NLGN1,455.806029396528,-0.800868859306882,0.211125817923958,-3.79332507592859,0.000148643354868104,0.00206888550272773,2.68,-0.8
CSAD,749.9253190714841,-0.3735671406996861,0.0984865492590535,-3.793077770621,0.000148791530619422,0.0020698658799753,2.68,-0.37
AC011292.2,10.3684011983523,1.3407270711021002,0.35356871357163705,3.7919844704541497,0.00014944826163387399,0.00207791614321855,2.68,1.34
SFN,1210.12222537611,1.20969633733105,0.319163738412438,3.79020606585271,0.00015052235904733,0.0020903942663873,2.68,1.21
PTPN13,7104.58178343131,-0.28487952638742303,0.0751639419350541,-3.79010891463855,0.00015058124400701698,0.0020903942663873,2.68,-0.28
MEDAG,35.549994337505495,-0.882355070872083,0.232793794835483,-3.7902860404662,0.000150473901378404,0.0020903942663873,2.68,-0.88
VWF,69.5947922562213,0.8462178072668279,0.223338714517644,3.78894366386252,0.00015128921387608701,0.0020991279878398604,2.68,0.85
E2F7,2046.09809991366,-0.339490119837613,0.0896052390630266,-3.7887306968605,0.00015141894416512098,0.0020998337538231803,2.68,-0.34
GNL3L,660.98350838148,-0.454521449410488,0.119987818874479,-3.78806326903875,0.000151826191040989,0.0021043853007065893,2.68,-0.45
XXyac-YX155B6.5,12.8484657502639,-1.0774453095108,0.284460755129962,-3.78767647234342,0.00015206267589197198,0.0021054710391573803,2.68,-1.08
BPHL,1126.52396461071,-0.322515424132546,0.0851473436808894,-3.78773324205218,0.000152027945582675,0.0021054710391573803,2.68,-0.32
ARHGAP21,8244.38010412937,-0.225917711527104,0.0596584305635762,-3.78685307999094,0.000152567247557574,0.0021113594248794,2.68,-0.23
RNF13,1560.37030122945,0.260770947792685,0.0688673069127163,3.78657100855115,0.000152740461984484,0.0021126584627526607,2.68,0.26
TRAF5,395.88666961762704,-0.630055490167188,0.16650043917998494,-3.78410707665524,0.00015426140396944098,0.00213148113237692,2.67,-0.63
KIAA1191,5001.588768948371,0.219674920330767,0.0580510584339832,3.78416735640721,0.000154224024823616,0.00213148113237692,2.67,0.22
GALNT13,272.13704900014,-0.7175965308281089,0.189690090598167,-3.78299429646139,0.00015495296648755,0.00213893317871526,2.67,-0.72
TMEM254,2190.38450229935,0.281473558475483,0.0744052312425151,3.78298076324839,0.00015496139494260201,0.00213893317871526,2.67,0.28
SEC14L5,48.5309315832026,1.45343490681835,0.384423997350984,3.7808121158767,0.000156317612796091,0.00215653510793198,2.67,1.45
MGST2,339.981054013615,0.5655416844339921,0.14960548504740698,3.7802202523175095,0.00015668968537700502,0.0021605487119876303,2.67,0.57
N6AMT1,543.990182966969,-0.483130463151005,0.127841138208814,-3.77914707206272,0.000157366462489669,0.00216875746907346,2.66,-0.48
CLIC5,22.038711947525506,1.24309739667281,0.3289825174355589,3.77861232980657,0.00015770471174114,0.00217229469985493,2.66,1.24
GLCCI1,957.301807633237,0.769101432206465,0.203612479865302,3.77728041382953,0.000158550187318149,0.0021828114206479,2.66,0.77
RP11-85G21.3,13.609653120985902,-1.48996622108627,0.394579910786086,-3.77608231021681,0.000159314363928252,0.00219219858085459,2.66,-1.49
NCBP3,5439.43736819519,-0.193593446193304,0.0512760967074719,-3.77551059117755,0.000159680239156534,0.00219609816517659,2.66,-0.19
RP11-473M20.16,9.83117793018157,1.11707186468329,0.29591149086901697,3.7750202312277104,0.000159994677908401,0.00219928667733045,2.66,1.12
CLVS1,18.0160596118525,1.16708042476456,0.309195040935149,3.77457678892509,0.00016027953278246999,0.0022020654488472896,2.66,1.17
RP5-916L7.1,14.9601072588497,1.40658719968699,0.372726742153065,3.77377590768455,0.000160795206068497,0.00220801091118092,2.66,1.41
ASTN2,845.625722522118,-0.471686799638246,0.125144558216682,-3.76913552103114,0.000163813930539385,0.00224830397656787,2.65,-0.47
ATP8B4,558.634190642807,1.19642398723144,0.31747375288066804,3.7685760677077096,0.000164181454015771,0.00225218722031113,2.65,1.2
KDELR2,8549.42077902296,0.31815040487818896,0.0844478634377019,3.76741804856782,0.000164944661506585,0.00226149153309698,2.65,0.32
RBM26,5953.33549178023,-0.33272653569148497,0.0883416679967405,-3.7663601246895295,0.000165644816344125,0.00226992222335496,2.64,-0.33
ADD1,13625.7159444673,0.168940682551989,0.0448720256065907,3.7649444229051103,0.000166586130701616,0.00228164728192451,2.64,0.17
CDCA7L,815.892944332899,-0.6013981422483511,0.15974539935667906,-3.76472902925706,0.0001667297884093,0.00228244079495425,2.64,-0.6
RP3-527G5.1,7.0359186064363,1.46767655470483,0.38994020875091095,3.7638502564437206,0.000167317098237172,0.00228930372952875,2.64,1.47
ATP8B2,3092.1851603284003,-0.325567074431371,0.0865106102338739,-3.76331959225844,0.00016767269867723,0.00229299089624033,2.64,-0.33
LMOD1,1252.61404104234,0.774135272659434,0.205732022908153,3.76283313466002,0.000167999300557929,0.00229627791409415,2.64,0.77
OSBP2,123.49173959518,-0.370614554257872,0.0985027496973583,-3.7624792749091296,0.00016823725370375,0.0022983504962114107,2.64,-0.37
RP11-15A1.3,24.589682288782,0.7307857307333459,0.19430439714360104,3.7610354756576,0.000169211426873925,0.00231047356510007,2.64,0.73
RP13-20L14.10,17.584501890884,-0.992547564640382,0.26393704074033,-3.7605466889237498,0.00016954242593611002,0.00231380657763961,2.64,-0.99
CHMP3,2255.91652374072,0.412281494264788,0.109663740376612,3.75950603954336,0.000170249167875119,0.0023222614466408397,2.63,0.41
ATP6V0E1,4708.87531845649,0.28103284460329203,0.0747721251228258,3.75852423803187,0.000170918483816632,0.00233019741428655,2.63,0.28
ST6GAL1,3118.9722514469,-0.355967071306673,0.0947324892051649,-3.75760284875176,0.000171548865958909,0.00233759473133158,2.63,-0.36
NR1H3,773.558148583011,0.21923143144329604,0.0583461860451903,3.75742522867728,0.000171670638504498,0.00233805750425614,2.63,0.22
RNF144A,1549.7709586814,-0.615058254107206,0.163727912891379,-3.75658764132204,0.00017224596701278301,0.002344693822946,2.63,-0.62
AC060834.3,14.088238303849002,-1.46747005500422,0.3906887090646871,-3.75611073715786,0.00017257435637748502,0.0023479636243775802,2.63,-1.47
MCUR1,3728.90880313606,-0.25854220046077503,0.0688353076355875,-3.7559532940492,0.000172682898667519,0.00234824048004155,2.63,-0.26
MKNK1,1136.79514357502,0.334487068843806,0.0890654162262428,3.75552131249403,0.00017298103938268798,0.00235109400439176,2.63,0.33
NUDT16,2299.36698063858,-0.21185529654525306,0.056419139500283,-3.75502530562684,0.000173323965498974,0.00235415649401729,2.63,-0.21
FURIN,8531.016502799499,0.581038621296428,0.15473979945260002,3.7549397333580696,0.000173383192547431,0.00235415649401729,2.63,0.58
P2RY2,512.434395906259,0.8344227543025258,0.222258046178364,3.75429717236376,0.000173828536109294,0.0023577985748579,2.63,0.83
AARSD1,72.2284035043991,-0.636263779807438,0.169472103568702,-3.75438651205213,0.000173766552596657,0.0023577985748579,2.63,-0.64
ZSWIM8,2771.44388619864,0.443397041627736,0.11811311667426197,3.75400340040605,0.00017403250053591698,0.00235936321755058,2.63,0.44
RP11-368I7.2,270.652508531417,-0.6317342948248299,0.168292352378713,-3.7537908639081903,0.000174180203881399,0.00236016392292424,2.63,-0.63
C1orf174,1834.1379862944198,-0.282850458027149,0.0753573876461577,-3.7534536010627098,0.000174414828446086,0.00236214100824287,2.63,-0.28
RP11-815I9.4,286.658729753466,-0.39489552911649706,0.105241466549745,-3.7522807507613,0.000175233064505744,0.00237201605263342,2.62,-0.39
DLX5,1442.7178551790698,-1.0065145527899,0.268256606475896,-3.752058769446721,0.000175388334920573,0.00237291148658292,2.62,-1.01
CARS2,2398.2214904586103,-0.213274710742835,0.0568623076224564,-3.75072204524121,0.000176326079100669,0.00238438709097735,2.62,-0.21
FDPS,3104.0963839260908,0.269423446952372,0.0718487139942325,3.74987152830598,0.00017692518935753898,0.00239127415829128,2.62,0.27
RP11-61L23.2,7.53585986950081,1.3643754356774598,0.363906950746983,3.74924258214041,0.000177369454144673,0.00239606244853175,2.62,1.36
PRR5-ARHGAP8,60.9890092842596,-0.892861207944435,0.23816961864771105,-3.74884594019152,0.000177650166797298,0.00239863759692944,2.62,-0.89
TMEM234,507.5012548884249,0.28730447877845,0.0766467742344074,3.7484223132442898,0.000177950438680762,0.00240065011291998,2.62,0.29
CTAGE7,29.931890146125998,-0.822759015978177,0.219497151657884,-3.74838128770144,0.000177979543412606,0.00240065011291998,2.62,-0.82
TNIP1,2951.89761876421,0.315883942363943,0.0842825168869076,3.7479177655290496,0.000178308690862707,0.00240265546705994,2.62,0.32
STARD5,151.163021281043,0.468084481511832,0.124891325941699,3.74793427792047,0.000178296955575675,0.00240265546705994,2.62,0.47
POLG2,726.932524379738,-0.387387652470015,0.103365648235011,-3.74774075415514,0.00017843453773301002,0.00240313505396011,2.62,-0.39
RP11-111M22.2,264.789217500416,-0.51040282717287,0.13620249155415198,-3.74738245496736,0.00017868952748690701,0.00240535255756642,2.62,-0.51
CA5B,1183.83507829084,0.3974650716607889,0.10606923264921303,3.74722303285878,0.00017880309306701498,0.00240566506114317,2.62,0.4
CUL4B,4726.59776845394,0.222732450040303,0.05945953716497,3.74594994613451,0.000179712424251535,0.00241667828692999,2.62,0.22
RP11-164J13.1,20.589256922504607,-1.3950236694500802,0.372459068067821,-3.74544155062983,0.000180076770790229,0.00242035542607805,2.62,-1.4
FPR1,1.83036324651081,1.48134637053567,0.3955379426802739,3.7451435391954,0.000180290666317905,0.0024207863244480802,2.62,1.48
ARHGAP8,415.207742050745,-0.7100833841845401,0.189600300775587,-3.74515958719391,0.000180279141901516,0.0024207863244480802,2.62,-0.71
